cve_id,cve_href,cwe_id,vuln_type,publish_date,update_date,score,acces_level,access,complexity,authentication,confidentiality,integrity,availability,summary,github,refs
CVE-2001-1459,https://www.cvedetails.com/cve/CVE-2001-1459/,,Exec Code Bypass,2001-06-19,2017-07-10,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"OpenSSH 2.9 and earlier does not initiate a Pluggable Authentication Module (PAM) session if commands are executed with no pty, which allows local users to bypass resource limits (rlimits) set in pam.d.",[],"['https://marc.info/?l=bugtraq&m=99324968918628&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/6757', 'http://www.securityfocus.com/bid/2917', 'https://www.kb.cert.org/vuls/id/797027']"
CVE-2001-1458,https://www.cvedetails.com/cve/CVE-2001-1458/,,Dir. Trav.,2001-10-15,2017-07-10,5.0,None,Remote,Low,Not required,Partial,None,None,"Directory traversal vulnerability in Novell GroupWise 5.5 and 6.0 allows remote attackers to read arbitrary files via a request for /servlet/webacc?User.html= that contains ""../"" (dot dot) sequences and a null character.",[],"['http://online.securityfocus.com/archive/1/220667', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7287', 'http://www.securityfocus.com/bid/3436', 'http://www.novell.com/coolsolutions/gwmag/features/a_webaccess_security_gw.html', 'https://www.kb.cert.org/vuls/id/341539', 'http://www.foundstone.com/index.htm?subnav=resources/navigation.htm&subcontent=/resources/advisories_template.htm%3Findexid%3D12']"
CVE-2001-1456,https://www.cvedetails.com/cve/CVE-2001-1456/,CWE-119,Exec Code Overflow,2001-09-04,2017-07-10,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Buffer overflow in the (1) smap/smapd and (2) CSMAP daemons for Gauntlet Firewall 5.0 through 6.0 allows remote attackers to execute arbitrary code via a crafted mail message.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/7088', 'ftp://patches.sgi.com/support/free/security/advisories/20011104-01-I', 'https://www.cert.org/advisories/CA-2001-25.html', 'https://www.kb.cert.org/vuls/id/206723', 'http://www.securityfocus.com/bid/3290']"
CVE-2001-1455,https://www.cvedetails.com/cve/CVE-2001-1455/,,Bypass,2001-08-24,2017-07-10,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Netegrity SiteMinder 3.6 through 4.5.1 allows remote attackers to bypass filtering via URLs containing Unicode characters.,[],"['http://www.securityfocus.com/bid/6060', 'https://www.kb.cert.org/vuls/id/837419', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/10497']"
CVE-2001-1454,https://www.cvedetails.com/cve/CVE-2001-1454/,,Exec Code Overflow,2001-02-09,2019-10-07,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,Buffer overflow in MySQL before 3.23.33 allows remote attackers to execute arbitrary code via a long drop database request.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/6419', 'http://www.securityfocus.com/archive/1/161917', 'https://dev.mysql.com/doc/mysql/en/news-3-23-33.html', 'https://www.kb.cert.org/vuls/id/367320']"
CVE-2001-1453,https://www.cvedetails.com/cve/CVE-2001-1453/,,Exec Code Overflow,2001-02-09,2019-10-07,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,Buffer overflow in libmysqlclient.so in MySQL 3.23.33 and earlier allows remote attackers to execute arbitrary code via a long host parameter.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/6418', 'http://www.securityfocus.com/archive/1/161917', 'https://dev.mysql.com/doc/mysql/en/news-3-23-33.html', 'https://www.kb.cert.org/vuls/id/123384']"
CVE-2001-1452,https://www.cvedetails.com/cve/CVE-2001-1452/,,,2001-08-31,2019-04-30,5.0,None,Remote,Low,Not required,None,Partial,Partial,"By default, DNS servers on Windows NT 4.0 and Windows 2000 Server cache glue records received from non-delegated name servers, which allows remote attackers to poison the DNS cache via spoofed DNS responses.",[],"['http://www.securityfocus.com/bid/6791', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3675', 'https://support.microsoft.com/default.aspx?scid=KB;en-us;q241352', 'https://www.kb.cert.org/vuls/id/109475']"
CVE-2001-1450,https://www.cvedetails.com/cve/CVE-2001-1450/,,DoS,2001-05-11,2017-07-10,2.6,None,Remote,High,Not required,None,None,None,"Microsoft Internet Explorer 5.0 through 6.0 allows attackers to cause a denial of service (browser crash) via a crafted FTP URL such as ""/.#./"".",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/10117', 'https://cert.uni-stuttgart.de/archive/vuln-dev/2001/05/msg00029.html', 'https://www.kb.cert.org/vuls/id/199408']"
CVE-2001-1449,https://www.cvedetails.com/cve/CVE-2001-1449/,,,2001-11-28,2017-07-10,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,The default installation of Apache before 1.3.19 on Mandrake Linux 7.1 through 8.0 and Linux Corporate Server 1.0.1 allows remote attackers to list the directory index of arbitrary web directories.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/8029', 'https://www.kb.cert.org/vuls/id/913704', 'http://www.mandriva.com/security/advisories?name=MDKSA-2001:077-2']"
CVE-2001-1448,https://www.cvedetails.com/cve/CVE-2001-1448/,,Exec Code,2001-12-17,2017-07-10,4.6,None,Local,Low,Not required,Partial,Partial,Partial,"Magic eDeveloper Enterprise Edition 8.30-5 and earlier allows local users to overwrite arbitrary files and possibly execute code via a symlink attack on temporary files created by the (1) mkuserproc, (2) mgrnt, and (3) mgdatasrvr.sc scripts.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/10616', 'https://www.kb.cert.org/vuls/id/157795', 'http://www.securityfocus.com/archive/1/246343']"
CVE-2001-1447,https://www.cvedetails.com/cve/CVE-2001-1447/,,+Priv,2001-10-17,2017-07-10,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,"NetInfo Manager for Mac OS X 10.0 through 10.1 allows local users to gain root privileges by opening applications using the (1) ""recent items"" and (2) ""services"" menus, which causes the applications to run with root privileges.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/7303', 'http://www.securityfocus.com/bid/3439', 'https://www.kb.cert.org/vuls/id/945747', 'http://archives.neohapsis.com/archives/bugtraq/2001-10/0130.html', 'http://www.ciac.org/ciac/bulletins/m-007.shtml', 'http://archives.neohapsis.com/archives/bugtraq/2001-10/0121.html']"
CVE-2001-1446,https://www.cvedetails.com/cve/CVE-2001-1446/,,,2001-09-11,2017-07-10,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Find-By-Content in Mac OS X 10.0 through 10.0.4 creates world-readable index files named .FBCIndex in every directory, which allows remote attackers to learn the contents of files in web accessible directories.",[],"['http://www.securityfocus.com/bid/3325', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7103', 'https://www.kb.cert.org/vuls/id/177243', 'http://archives.neohapsis.com/archives/bugtraq/2001-09/0085.html']"
CVE-2001-1445,https://www.cvedetails.com/cve/CVE-2001-1445/,,Bypass,2001-03-01,2017-07-10,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Unknown vulnerability in the SMTP server in Lotus Domino 5.0 through 5.7 allows remote attackers to bypass mail relaying restrictions via crafted e-mail addresses in ""RCPT TO"" commands.",[],"['http://www-1.ibm.com/support/docview.wss?rs=899&uid=swg21085603', 'https://www.kb.cert.org/vuls/id/176972', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/6591']"
CVE-2001-1444,https://www.cvedetails.com/cve/CVE-2001-1444/,,,2001-08-27,2017-07-10,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"The Kerberos Telnet protocol, as implemented by KTH Kerberos IV and Kerberos V (Heimdal), does not encrypt authentication and encryption options sent from the server, which allows remote attackers to downgrade authentication and encryption mechanisms via a man-in-the-middle attack.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/10640', 'https://www.kb.cert.org/vuls/id/774587', 'https://josefsson.org/ktelnet/kerberos-telnet.html']"
CVE-2001-1443,https://www.cvedetails.com/cve/CVE-2001-1443/,,,2001-08-27,2017-07-10,5.0,None,Remote,Low,Not required,Partial,None,None,"KTH Kerberos IV and Kerberos V (Heimdal) for Telnet clients do not encrypt connections if the server does not support the requested encryption, which allows remote attackers to read communications via a man-in-the-middle attack.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/10640', 'https://www.kb.cert.org/vuls/id/390280', 'https://josefsson.org/ktelnet/kerberos-telnet.html']"
CVE-2001-1442,https://www.cvedetails.com/cve/CVE-2001-1442/,,Overflow +Priv,2001-04-21,2017-07-10,4.6,User,Local,Low,Not required,Partial,Partial,Partial,"Buffer overflow in innfeed for ISC InterNetNews (INN) before 2.3.0 allows local users in the ""news"" group to gain privileges via a long -c command line argument.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/6398', 'http://www.securityfocus.com/archive/1/178011', 'http://www.securityfocus.com/bid/2620', 'http://securitytracker.com/id?1001353', 'https://www.kb.cert.org/vuls/id/943536', 'http://archives.neohapsis.com/archives/bugtraq/2001-04/0311.html']"
CVE-2001-1441,https://www.cvedetails.com/cve/CVE-2001-1441/,,XSS,2001-07-02,2017-07-10,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Cross-site scripting (XSS) vulnerability in VisualAge for Java 3.5 Professional allows remote attackers to execute JavaScript on other clients via the URL, which injects the script in the resulting error message.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/6793', 'https://www.kb.cert.org/vuls/id/270083', 'http://archive.cert.uni-stuttgart.de/archive/bugtraq/2001/07/msg00021.html']"
CVE-2001-1440,https://www.cvedetails.com/cve/CVE-2001-1440/,,,2001-12-21,2017-07-10,10.0,Admin,Remote,Low,Not required,Complete,Complete,Complete,"Unknown vulnerability in login for AIX 5.1L, when using loadable authentication modules, allows remote attackers to gain access to the system.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/8269', 'http://www.securityfocus.com/bid/6839', 'http://www-1.ibm.com/support/search.wss?rs=0&q=IY26302&apar=only', 'https://www.kb.cert.org/vuls/id/249491', 'http://securitytracker.com/id?1003038']"
CVE-2001-1439,https://www.cvedetails.com/cve/CVE-2001-1439/,,DoS Overflow,2001-02-16,2017-07-10,2.1,None,Local,Low,Not required,None,None,None,"Buffer overflow in the text editor functionality in HP-UX 10.01 through 11.04 on HP9000 Series 700 and Series 800 allows local users to cause a denial of service (""system availability"") via text editors such as (1) e, (2) ex, (3) vi, (4) edit, (5) view, and (6) vedit.",[],"['https://www.auscert.org.au/render.html?it=1176', 'https://www.kb.cert.org/vuls/id/268848', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/6111', 'http://www.securityfocus.com/archive/1/163910']"
CVE-2001-1438,https://www.cvedetails.com/cve/CVE-2001-1438/,,DoS,2001-10-22,2017-07-10,5.0,None,Remote,Low,Not required,None,None,None,Handspring Visor 1.0 and 1.0.1 with the VisorPhone Springboard module installed allows remote attackers to cause a denial of service (PalmOS crash and VisorPhone database corruption) by sending a large or crafted SMS image.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/10637', 'http://www.securityfocus.com/archive/82/222110', 'https://www.kb.cert.org/vuls/id/222739']"
CVE-2001-1437,https://www.cvedetails.com/cve/CVE-2001-1437/,,,2001-12-01,2017-07-10,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"easyScripts easyNews 1.5 allows remote attackers to obtain the full path of the web root via a view request with a non-integer news message id field, which leaks the path in a PHP error message when the script times out.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/7660', 'http://www.securityfocus.com/bid/3649', 'https://www.kb.cert.org/vuls/id/597795', 'http://archives.neohapsis.com/archives/bugtraq/2001-12/0000.html']"
CVE-2001-1436,https://www.cvedetails.com/cve/CVE-2001-1436/,,,2001-01-18,2017-07-10,4.6,User,Local,Low,Not required,Partial,Partial,Partial,"Dallas Semiconductor iButton DS1991 returns predictable values when given an incorrect password, which makes it easier for users with physical access to conduct dictionary attacks against the device password.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/10625', 'https://www.kb.cert.org/vuls/id/178560', 'http://www.atstake.com/research/advisories/2001/a011801-1.txt']"
CVE-2001-1435,https://www.cvedetails.com/cve/CVE-2001-1435/,,DoS,2001-02-23,2017-07-10,5.0,None,Remote,Low,Not required,None,None,None,"inetd in Compaq Tru64 UNIX 5.1 allows attackers to cause a denial of service (network connection loss) by causing one of the services handled by inetd to core dump during startup, which causes inetd to stop accepting connections to all of its services.",[],"['https://www.kb.cert.org/vuls/id/880624', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/6157', 'http://www.securityfocus.com/archive/1/165535']"
CVE-2001-1434,https://www.cvedetails.com/cve/CVE-2001-1434/,,,2001-02-28,2017-07-10,5.0,None,Remote,Low,Not required,Partial,None,None,"Cisco IOS 12.0(5)XU through 12.1(2) allows remote attackers to read system administration and topology information via an ""snmp-server host"" command, which creates a readable ""community"" community string if one has not been previously created.",[],"['https://www.cisco.com/warp/public/707/ios-snmp-community-vulns-pub.shtml', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/6178', 'https://www.kb.cert.org/vuls/id/848944']"
CVE-2001-1433,https://www.cvedetails.com/cve/CVE-2001-1433/,,+Priv,2001-12-29,2017-07-10,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Cherokee web server before 0.2.7 does not properly drop root privileges after binding to port 80, which could allow remote attackers to gain privileges via other vulnerabilities.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/7797', 'http://www.securityfocus.com/bid/3771', 'http://archives.neohapsis.com/archives/vulnwatch/2001-q4/0085.html', 'https://www.kb.cert.org/vuls/id/245795']"
CVE-2001-1432,https://www.cvedetails.com/cve/CVE-2001-1432/,CWE-22,Dir. Trav.,2001-12-29,2017-07-10,7.8,None,Remote,Low,Not required,Complete,None,None,Directory traversal vulnerability in Cherokee Web Server allows remote attackers to read arbitrary files via a .. (dot dot) in the URL.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/7799', 'http://www.securityfocus.com/bid/3772', 'https://www.kb.cert.org/vuls/id/464827', 'http://archives.neohapsis.com/archives/vulnwatch/2001-q4/0085.html']"
CVE-2001-1431,https://www.cvedetails.com/cve/CVE-2001-1431/,,,2001-10-08,2017-07-10,5.0,None,Remote,Low,Not required,Partial,None,None,"Nokia Firewall Appliances running IPSO 3.3 and VPN-1/FireWall-1 4.1 Service Pack 3, IPSO 3.4 and VPN-1/FireWall-1 4.1 Service Pack 4, and IPSO 3.4 or IPSO 3.4.1 and VPN-1/FireWall-1 4.1 Service Pack 5, when SYN Defender is configured in Active Gateway mode, does not properly rewrite the third packet of a TCP three-way handshake to use the NAT IP address, which allows remote attackers to gain sensitive information.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/8293', 'https://www.kb.cert.org/vuls/id/258731']"
CVE-2001-1430,https://www.cvedetails.com/cve/CVE-2001-1430/,,,2001-06-11,2017-07-10,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"Cayman 3220-H DSL Router 1.0 ship without a password set, which allows remote attackers to gain unauthorized access.",[],"['http://www.securityfocus.com/bid/3017', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/6841', 'http://www.securityfocus.com/archive/1/196083', 'https://www.kb.cert.org/vuls/id/557136', 'https://www.kb.cert.org/vuls/id/JARL-4ZTKY9']"
CVE-2001-1429,https://www.cvedetails.com/cve/CVE-2001-1429/,,DoS Exec Code Overflow,2001-11-12,2017-07-10,4.6,None,Local,Low,Not required,Partial,Partial,Partial,Buffer overflow in mcedit in Midnight Commander 4.5.1 allows local users to cause a denial of service (segmentation fault) and possibly execute arbitrary code via a crafted text file.,[],"['https://www.kb.cert.org/vuls/id/203203', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/10630']"
CVE-2001-1428,https://www.cvedetails.com/cve/CVE-2001-1428/,,,2001-05-24,2017-07-10,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"The (1) FTP and (2) Telnet services in Beck GmbH [email protected] are shipped with a default password, which allows remote attackers to gain unauthorized access.",[],"['https://www.kb.cert.org/vuls/id/426459', 'https://www.kb.cert.org/vuls/id/46219', 'http://www.securityfocus.com/archive/1/186418', '/cdn-cgi/l/email-protection', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/6598', 'http://www.securityfocus.com/bid/2770', '/cdn-cgi/l/email-protection', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/6597', 'http://www.securityfocus.com/bid/2769', '/cdn-cgi/l/email-protection']"
CVE-2001-1427,https://www.cvedetails.com/cve/CVE-2001-1427/,,,2001-07-11,2017-07-10,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Unknown vulnerability in ColdFusion Server 2.0 through 4.5.1 SP2 allows remote attackers to overwrite templates with zero byte files via unknown attack vectors.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/6840', 'https://www.kb.cert.org/vuls/id/321475', 'https://www.macromedia.com/devnet/security/security_zone/mpsb01-07.html', 'http://www.securityfocus.com/bid/3023']"
CVE-2001-1426,https://www.cvedetails.com/cve/CVE-2001-1426/,,,2001-04-10,2017-07-10,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"Alcatel Speed Touch running firmware KHDSAA.108 and KHDSAA.132 through KHDSAA.134 has a TFTP server running without a password, which allows remote attackers to change firmware versions or the device's configurations.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/6336', 'http://www.securityfocus.com/bid/2566', 'http://www.securityfocus.com/archive/1/175229', 'https://www.cert.org/advisories/CA-2001-08.html', 'https://www.kb.cert.org/vuls/id/490344']"
CVE-2001-1425,https://www.cvedetails.com/cve/CVE-2001-1425/,,+Priv,2001-04-10,2017-07-10,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,The challenge-response authentication of the EXPERT user for Alcatel Speed Touch running firmware KHDSAA.108 and KHDSAA.132 through KHDSAA.134 allows remote attackers to gain privileges by directly computing the response based on information that is provided by the device during login.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/6354', 'http://www.securityfocus.com/bid/2568', 'http://www.securityfocus.com/archive/1/175229', 'http://security.sdsc.edu/self-help/alcatel/alcatel-bugs.html', 'https://www.kb.cert.org/vuls/id/243592', 'https://www.cert.org/advisories/CA-2001-08.html']"
CVE-2001-1424,https://www.cvedetails.com/cve/CVE-2001-1424/,,,2001-04-10,2017-07-10,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"Alcatel Speed Touch ADSL modem running firmware KHDSAA.108, KHDSAA.132, KHDSBA.133, and KHDSAA.134 has a blank default password, which allows remote attackers to gain unauthorized access.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/6335', 'http://www.securityfocus.com/bid/2568', 'http://security.sdsc.edu/self-help/alcatel/alcatel-bugs.html', 'https://www.kb.cert.org/vuls/id/212088', 'http://www.securityfocus.com/archive/1/175229', 'https://www.cert.org/advisories/CA-2001-08.html']"
CVE-2001-1423,https://www.cvedetails.com/cve/CVE-2001-1423/,,+Priv,2001-10-10,2017-07-10,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"Advanced Poll before 1.61, when using a flat file database, allows remote attackers to gain privileges by setting the logged_in parameter.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/7861', 'http://securitytracker.com/id?1002516', 'https://www.kb.cert.org/vuls/id/140723']"
CVE-2001-1422,https://www.cvedetails.com/cve/CVE-2001-1422/,,Bypass,2001-01-23,2017-07-10,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"WinVNC 3.3.3 and earlier generates the same challenge string for multiple connections, which allows remote attackers to bypass VNC authentication by sniffing the challenge and response of other users.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/5992', 'http://www1.corest.com/common/showdoc.php?idxseccion=10&idx=117', 'https://www.kb.cert.org/vuls/id/303080', 'http://www.securityfocus.com/bid/2275']"
CVE-2001-1421,https://www.cvedetails.com/cve/CVE-2001-1421/,,DoS,2001-10-06,2017-07-10,5.0,None,Remote,Low,Not required,None,None,None,AOL Instant Messenger (AIM) 4.7 and earlier allows remote attackers to cause a denial of service (application crash) via a large number of different fonts followed by an HTML HR tag.,[],"['http://www.securityfocus.com/bid/3756', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7757', 'http://www.securityfocus.com/archive/1/218920', 'http://www.securityfocus.com/archive/1/247707', 'https://www.kb.cert.org/vuls/id/JARL-569MD7', 'https://www.kb.cert.org/vuls/id/530299']"
CVE-2001-1419,https://www.cvedetails.com/cve/CVE-2001-1419/,,DoS,2001-10-02,2017-07-10,5.0,None,Remote,Low,Not required,None,None,None,"AOL Instant Messenger (AIM) 4.7.2480 and earlier allows remote attackers to cause a denial of service (application crash) via an instant message that contains a large amount of ""<!--"" HTML comments.",[],"['http://www.securityfocus.com/archive/1/247707', 'http://www.securityfocus.com/bid/3398', 'https://www.kb.cert.org/vuls/id/JARL-56TPTN', 'https://www.kb.cert.org/vuls/id/507771', 'http://archives.neohapsis.com/archives/bugtraq/2001-10/0014.html', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7233']"
CVE-2001-1418,https://www.cvedetails.com/cve/CVE-2001-1418/,,DoS,2001-10-06,2017-07-10,5.0,None,Remote,Low,Not required,None,None,None,AOL Instant Messenger (AIM) 4.7 allows remote attackers to cause a denial of service (application crash) via a malformed WAV file.,[],"['https://www.kb.cert.org/vuls/id/JARL-569M8X', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/10686', 'http://www.securityfocus.com/archive/1/218920', 'https://www.kb.cert.org/vuls/id/990451']"
CVE-2001-1417,https://www.cvedetails.com/cve/CVE-2001-1417/,,DoS,2001-10-06,2017-07-10,5.0,None,Remote,Low,Not required,None,None,None,AOL Instant Messenger (AIM) 4.7 allows remote attackers to cause a denial of service (application hang or crash) via a buddy icon GIF file whose length and width values are larger than the actual image data.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/7255', 'http://www.securityfocus.com/bid/3408', 'http://www.securityfocus.com/archive/1/247707', 'http://www.securityfocus.com/archive/1/218920', 'https://www.kb.cert.org/vuls/id/JARL-56TQEN', 'https://www.kb.cert.org/vuls/id/710347']"
CVE-2001-1416,https://www.cvedetails.com/cve/CVE-2001-1416/,,XSS,2001-01-18,2008-09-05,5.1,None,Remote,High,Not required,Partial,Partial,Partial,"Multiple cross-site scripting (XSS) vulnerabilities in the log messages in certain Alpha versions of AOL Instant Messenger (AIM) 4.4 allow remote attackers to execute arbitrary web script or HTML via an image in the (1) DATA, (2) STYLE, or (3) BINARY tags.",[],"['http://www.windowsitpro.com/Articles/Index.cfm?ArticleID=19811&DisplayTab=Article', 'https://www.kb.cert.org/vuls/id/JARL-56TPBQ', 'https://www.kb.cert.org/vuls/id/541384']"
CVE-2001-1415,https://www.cvedetails.com/cve/CVE-2001-1415/,,,2001-11-13,2017-07-10,4.6,None,Local,Low,Not required,Partial,Partial,Partial,vi.recover in OpenBSD before 3.1 allows local users to remove arbitrary zero-byte files such as device nodes.,[],"['https://www.kb.cert.org/vuls/id/191675', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/10149', 'ftp://ftp.openbsd.org/pub/OpenBSD/patches/2.9/common/016_recover.patch']"
CVE-2001-1414,https://www.cvedetails.com/cve/CVE-2001-1414/,,,2001-10-09,2018-10-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"The Basic Security Module (BSM) for Solaris 2.5.1, 2.6, 7, and 8 does not log anonymous FTP access, which allows remote attackers to hide their activities, possibly when certain BSM audit files are not present under the FTP root.",[],"['http://sunsolve.sun.com/search/document.do?assetkey=1-26-40521-1', 'http://www.securityfocus.com/bid/7396', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/11841']"
CVE-2001-1408,https://www.cvedetails.com/cve/CVE-2001-1408/,,Dir. Trav.,2001-07-05,2017-12-18,5.0,None,Remote,Low,Not required,Partial,None,None,Directory traversal vulnerability in readmsg.php in WebMail 2.0.1 in Cobalt Qube 3 allows remote attackers to read arbitrary files via a .. (dot dot) in the mailbox parameter.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/6805', 'http://archives.neohapsis.com/archives/bugtraq/2001-08/0245.html', 'http://archives.neohapsis.com/archives/bugtraq/2001-07/0092.html']"
CVE-2001-1407,https://www.cvedetails.com/cve/CVE-2001-1407/,,Bypass,2001-09-10,2016-10-17,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"Bugzilla before 2.14 allows Bugzilla users to bypass group security checks by marking a bug as the duplicate of a restricted bug, which adds the user to the CC list of the restricted bug and allows the user to view the bug.",[],"['https://bugzilla.mozilla.org/show_bug.cgi?id=96085', 'https://marc.info/?l=bugtraq&m=99912899900567', 'https://www.redhat.com/support/errata/RHSA-2001-107.html', 'http://www.iss.net/security_center/static/10479.php']"
CVE-2001-1406,https://www.cvedetails.com/cve/CVE-2001-1406/,,,2001-09-10,2016-10-17,2.1,None,Local,Low,Not required,Partial,None,None,"process_bug.cgi in Bugzilla before 2.14 does not set the ""groupset"" bit when a bug is moved between product groups, which will cause the bug to have the old group's restrictions, which might not be as stringent.",[],"['https://www.redhat.com/support/errata/RHSA-2001-107.html', 'https://bugzilla.mozilla.org/show_bug.cgi?id=66235', 'https://marc.info/?l=bugtraq&m=99912899900567', 'http://www.iss.net/security_center/static/10478.php']"
CVE-2001-1405,https://www.cvedetails.com/cve/CVE-2001-1405/,,DoS,2001-09-10,2016-10-17,2.1,None,Local,Low,Not required,None,None,None,"Bugzilla before 2.14 does not restrict access to sanitycheck.cgi, which allows local users to cause a denial of service (CPU consumption) via a flood of requests to sanitycheck.cgi.",[],"['https://www.redhat.com/support/errata/RHSA-2001-107.html', 'https://marc.info/?l=bugtraq&m=99912899900567', 'https://bugzilla.mozilla.org/show_bug.cgi?id=54556']"
CVE-2001-1404,https://www.cvedetails.com/cve/CVE-2001-1404/,,+Priv,2001-09-10,2016-10-17,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"Bugzilla before 2.14 stores user passwords in plaintext and sends password requests in an email message, which could allow attackers to gain privileges.",[],"['https://www.redhat.com/support/errata/RHSA-2001-107.html', 'https://marc.info/?l=bugtraq&m=99912899900567', 'https://bugzilla.mozilla.org/show_bug.cgi?id=74032']"
CVE-2001-1403,https://www.cvedetails.com/cve/CVE-2001-1403/,,+Priv,2001-09-10,2016-10-17,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"Bugzilla before 2.14 includes the username and password in URLs, which could allow attackers to gain privileges by reading the information from the web server logs, or by ""shoulder-surfing"" and observing the web browser's location bar.",[],"['https://www.redhat.com/support/errata/RHSA-2001-107.html', 'https://marc.info/?l=bugtraq&m=99912899900567', 'https://bugzilla.mozilla.org/show_bug.cgi?id=15980']"
CVE-2001-1402,https://www.cvedetails.com/cve/CVE-2001-1402/,,Sql XSS,2001-09-10,2016-10-17,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"Bugzilla before 2.14 does not properly escape untrusted parameters, which could allow remote attackers to conduct unauthorized activities via cross-site scripting (CSS) and possibly SQL injection attacks on (1) the product or output form variables for reports.cgi, (2) the voteon, bug_id, and user variables for showvotes.cgi, (3) an invalid email address in createaccount.cgi, (4) an invalid ID in showdependencytree.cgi, (5) invalid usernames and other fields in process_bug.cgi, and (6) error messages in buglist.cgi.",[],"['https://www.redhat.com/support/errata/RHSA-2001-107.html', 'https://marc.info/?l=bugtraq&m=99912899900567', 'https://bugzilla.mozilla.org/show_bug.cgi?id=95235', 'https://bugzilla.mozilla.org/show_bug.cgi?id=87701', 'https://bugzilla.mozilla.org/show_bug.cgi?id=39536', 'https://bugzilla.mozilla.org/show_bug.cgi?id=38859', 'https://bugzilla.mozilla.org/show_bug.cgi?id=38855', 'https://bugzilla.mozilla.org/show_bug.cgi?id=38854']"
